Order_ID,Order_Date,Customer_ID,Region,Category,Product_Name,Quantity,Unit_Price,Discount,Sales,Profit,Sales_Channel,Customer_Segment
ORD105390,2024-07-01,CUST01595,Central,Grocery,Spices Combo,2,264.01,0.05,501.62,40.13,Mobile App,New
ORD105391,2024-01-14,CUST01802,South,Clothing,Sneakers,4,932.18,0.0,3728.72,1305.05,Marketplace,VIP
ORD105392,2024-10-27,CUST01654,South,Electronics,Tablet,1,27122.03,0.15,23053.73,6455.04,Mobile App,VIP
ORD105393,2024-05-03,CUST00646,South,Electronics,Tablet,1,5001.36,0.0,5001.36,1400.38,Marketplace,Recurring
ORD105394,2024-06-23,CUST01540,South,Grocery,Cooking Oil,1,711.68,0.0,711.68,56.93,In-Store,Recurring
ORD105395,2024-06-09,CUST01025,North,Clothing,Sneakers,1,3181.35,0.05,3022.28,1057.8,Online,Recurring
ORD105396,2023-06-12,CUST01707,East,Grocery,Snacks Pack,4,863.09,0.15,2934.51,234.76,Marketplace,New
ORD105397,2024-02-04,CUST01719,West,Electronics,Laptop,4,36112.88,0.0,144451.52,40446.43,Online,New
ORD105398,2024-05-21,CUST00074,North,Beauty & Personal Care,Face Wash,6,909.23,0.15,4637.07,1483.86,In-Store,Recurring
ORD105399,2024-08-06,CUST01732,West,Beauty & Personal Care,Shampoo,4,536.81,0.15,1825.15,584.05,In-Store,New
ORD105400,2024-03-07,CUST00321,East,Electronics,Smartphone,2,23221.25,0.1,41798.25,11703.51,Mobile App,Recurring
ORD105401,2024-06-12,CUST01712,North,Beauty & Personal Care,Skincare Kit,6,1923.0,0.2,9230.4,2953.73,In-Store,Recurring
ORD105402,2023-09-16,CUST00837,East,Furniture,Study Table,5,15668.14,0.15,66589.6,14649.71,Mobile App,New
ORD105403,2023-05-07,CUST00014,North,Furniture,Study Table,5,14286.67,0.25,53575.01,11786.5,Online,New
ORD105404,2023-02-18,CUST01013,West,Grocery,Snacks Pack,5,342.81,0.15,1456.94,116.56,Online,New
ORD105405,2023-11-08,CUST00174,East,Grocery,Snacks Pack,6,49.38,0.0,296.28,23.7,Marketplace,New
ORD105406,2024-09-04,CUST00191,Central,Clothing,Kurta,1,828.18,0.1,745.36,260.88,Online,New
ORD105407,2023-07-17,CUST01618,Central,Electronics,Tablet,5,36112.88,0.15,153479.74,42974.33,Marketplace,VIP
ORD105408,2024-06-27,CUST02216,South,Grocery,Cooking Oil,4,606.41,0.05,2304.36,184.35,In-Store,New
ORD105409,2024-03-31,CUST01946,North,Grocery,Tea Powder,3,224.96,0.1,607.39,48.59,Mobile App,VIP
ORD105410,2023-07-04,CUST01576,Central,Electronics,Laptop,3,36112.88,0.2,86670.91,24267.85,Online,Recurring
ORD105411,2023-09-29,CUST00395,South,Clothing,Jacket,2,3240.22,0.05,6156.42,2154.75,Online,Recurring
ORD105412,2024-04-28,CUST01384,East,Electronics,Laptop,4,11433.53,0.0,45734.12,12805.55,Online,Recurring
ORD105413,2024-07-03,CUST02183,West,Grocery,Spices Combo,5,728.85,0.0,3644.25,291.54,Online,VIP
ORD105414,2023-07-25,CUST02153,West,Electronics,Smartwatch,3,36112.88,0.0,108338.64,30334.82,In-Store,New
ORD105415,2023-09-04,CUST01133,Central,Beauty & Personal Care,Perfume,2,1424.05,0.2,2278.48,729.11,Online,VIP
ORD105416,2023-11-15,CUST00069,East,Grocery,Cooking Oil,3,500.02,0.05,1425.06,114.0,In-Store,Recurring
ORD105417,2024-03-26,CUST00758,South,Grocery,Cooking Oil,4,918.9,0.0,3675.6,294.05,Online,New
ORD105418,2023-11-23,CUST01216,East,Grocery,Spices Combo,3,812.31,0.0,2436.93,194.95,In-Store,Recurring
ORD105419,2023-02-13,CUST02433,East,Clothing,Kurta,4,2378.87,0.0,9515.48,3330.42,In-Store,New
ORD105420,2024-04-28,CUST02320,North,Beauty & Personal Care,Trimmer,1,1767.2,0.2,1413.76,452.4,Mobile App,New
ORD105421,2024-03-05,CUST00280,West,Electronics,Tablet,5,24821.78,0.0,124108.9,34750.49,In-Store,Recurring
ORD105422,2023-12-26,CUST01655,South,Clothing,Sneakers,6,1770.99,0.0,10625.94,3719.08,Online,New
ORD105423,2023-01-27,CUST01420,West,Beauty & Personal Care,Perfume,3,154.93,0.0,464.79,148.73,Mobile App,New
ORD105424,2023-12-19,CUST01747,West,Furniture,Office Chair,3,18585.86,0.0,55757.58,12266.67,Marketplace,New
ORD105425,2023-07-11,CUST00090,South,Electronics,Smartwatch,3,35602.81,0.0,106808.43,29906.36,In-Store,Recurring
ORD105426,2023-01-23,CUST01313,South,Grocery,Rice 5kg,1,756.07,0.15,642.66,51.41,Marketplace,Recurring
ORD105427,2023-01-30,CUST01870,South,Electronics,Smartphone,2,36112.88,0.0,72225.76,20223.21,In-Store,Recurring
ORD105428,2023-05-25,CUST00932,West,Grocery,Snacks Pack,4,515.96,0.1,1857.46,148.6,Marketplace,New
ORD105429,2024-07-12,CUST01332,South,Furniture,Bookshelf,1,24238.8,0.0,24238.8,5332.54,In-Store,Recurring
ORD105430,2024-07-29,CUST02476,Central,Beauty & Personal Care,Face Wash,4,1158.14,0.1,4169.3,1334.18,Mobile App,Recurring
ORD105431,2023-12-19,CUST02170,East,Grocery,Spices Combo,3,423.75,0.0,1271.25,101.7,In-Store,New
ORD105432,2024-04-04,CUST02326,South,Clothing,Sneakers,5,2820.27,0.15,11986.15,4195.15,Mobile App,New
ORD105433,2023-12-21,CUST00592,South,Beauty & Personal Care,Skincare Kit,2,881.97,0.0,1763.94,564.46,Marketplace,Recurring
ORD105434,2023-09-04,CUST01064,North,Clothing,Jacket,5,3637.44,0.2,14549.76,5092.42,Mobile App,Recurring
ORD105435,2024-02-22,CUST00807,Central,Grocery,Rice 5kg,1,232.6,0.15,197.71,15.82,In-Store,Recurring
ORD105436,2024-08-05,CUST01713,North,Grocery,Spices Combo,5,803.85,0.2,3215.4,257.23,Mobile App,Recurring
ORD105437,2023-06-28,CUST00038,East,Electronics,Laptop,4,35238.77,0.0,140955.08,39467.42,In-Store,Recurring
ORD105438,2024-02-19,CUST00858,East,Grocery,Snacks Pack,1,553.71,0.05,526.02,42.08,Online,New
ORD105439,2023-03-29,CUST00544,North,Clothing,T-Shirt,6,3476.02,0.2,16684.9,5839.72,Marketplace,Recurring
ORD105440,2024-06-28,CUST01762,Central,Grocery,Snacks Pack,1,923.69,0.05,877.51,70.2,Marketplace,Recurring
ORD105441,2023-04-15,CUST02025,Central,Clothing,Kurta,2,2571.11,0.05,4885.11,1709.79,Mobile App,New
ORD105442,2023-06-18,CUST00754,West,Clothing,T-Shirt,6,793.78,0.05,4524.55,1583.59,Mobile App,New
ORD105443,2024-12-05,CUST02463,East,Grocery,Spices Combo,4,966.7,0.0,3866.8,309.34,Online,New
ORD105444,2023-09-02,CUST00572,North,Furniture,Study Table,4,18339.84,0.0,73359.36,16139.06,Online,Recurring
ORD105445,2023-03-03,CUST00587,North,Clothing,Kurta,5,489.53,0.2,1958.12,685.34,Mobile App,Recurring
ORD105446,2024-12-03,CUST01291,East,Clothing,Sneakers,6,2096.79,0.0,12580.74,4403.26,In-Store,New
ORD105447,2023-07-04,CUST00938,Central,Electronics,Smartphone,2,36112.88,0.2,57780.61,16178.57,In-Store,Recurring
ORD105448,2024-08-17,CUST01076,Central,Beauty & Personal Care,Shampoo,3,1509.29,0.2,3622.3,1159.14,Mobile App,New
ORD105449,2024-06-12,CUST02037,South,Furniture,Bed Frame,4,22474.9,0.1,80909.64,17800.12,Mobile App,Recurring
ORD105450,2024-04-30,CUST00439,South,Grocery,Rice 5kg,6,185.45,0.0,1112.7,89.02,Mobile App,New
ORD105451,2024-07-08,CUST00120,Central,Electronics,Smartwatch,4,36112.88,0.0,144451.52,40446.43,Marketplace,Recurring
ORD105452,2023-02-25,CUST01707,South,Grocery,Snacks Pack,4,733.47,0.0,2933.88,234.71,Marketplace,New
ORD105453,2023-10-02,CUST01098,East,Grocery,Cooking Oil,1,184.19,0.1,165.77,13.26,In-Store,Recurring
ORD105454,2023-02-13,CUST02373,South,Grocery,Snacks Pack,5,282.38,0.1,1270.71,101.66,Online,Recurring
ORD105455,2023-05-27,CUST00567,North,Furniture,Office Chair,3,16911.54,0.0,50734.62,11161.62,Mobile App,New
ORD105456,2024-01-28,CUST02088,East,Electronics,Laptop,3,36112.88,0.15,92087.84,25784.6,Mobile App,New
ORD105457,2023-08-24,CUST02002,North,Electronics,Tablet,4,32881.66,0.05,124950.31,34986.09,Online,Recurring
ORD105458,2023-07-30,CUST00721,South,Grocery,Rice 5kg,4,278.82,0.05,1059.52,84.76,Mobile App,New
ORD105459,2024-03-12,CUST01916,East,Beauty & Personal Care,Perfume,4,752.2,0.15,2557.48,818.39,Online,Recurring
ORD105460,2023-08-02,CUST00575,South,Furniture,Bed Frame,6,20488.73,0.0,122932.38,27045.12,Marketplace,VIP
ORD105461,2024-05-07,CUST00968,North,Clothing,Kurta,3,2289.83,0.0,6869.49,2404.32,Mobile App,Recurring
ORD105462,2024-09-08,CUST01719,Central,Furniture,Study Table,3,6340.99,0.0,19022.97,4185.05,Online,New
ORD105463,2024-01-10,CUST02054,Central,Beauty & Personal Care,Trimmer,2,1864.08,0.0,3728.16,1193.01,Online,Recurring
ORD105464,2023-05-03,CUST01095,North,Furniture,Bookshelf,4,1986.35,0.1,7150.86,1573.19,Online,Recurring
ORD105465,2024-09-26,CUST00764,East,Clothing,Jacket,3,3022.67,0.05,8614.61,3015.11,Marketplace,New
ORD105466,2023-08-25,CUST00452,East,Grocery,Spices Combo,4,249.35,0.15,847.79,67.82,Mobile App,New
ORD105467,2023-10-30,CUST01300,Central,Grocery,Cooking Oil,5,947.44,0.1,4263.48,341.08,Mobile App,Recurring
ORD105468,2024-12-26,CUST00408,North,Beauty & Personal Care,Face Wash,2,2155.54,0.15,3664.42,1172.61,Marketplace,New
ORD105469,2023-07-14,CUST00768,West,Clothing,T-Shirt,2,2115.24,0.0,4230.48,1480.67,Marketplace,New
ORD105470,2023-04-24,CUST00028,South,Furniture,Bed Frame,4,20631.07,0.1,74271.85,16339.81,Online,Recurring
ORD105471,2024-03-21,CUST01697,East,Beauty & Personal Care,Skincare Kit,1,1008.02,0.1,907.22,290.31,Online,Recurring
ORD105472,2024-11-30,CUST00480,Central,Grocery,Snacks Pack,2,756.86,0.2,1210.98,96.88,Marketplace,New
ORD105473,2024-08-18,CUST01366,North,Furniture,Office Chair,1,21757.86,0.15,18494.18,4068.72,Online,VIP
ORD105474,2023-02-11,CUST02202,Central,Furniture,Study Table,1,9934.55,0.05,9437.82,2076.32,Mobile App,Recurring
ORD105475,2023-08-29,CUST02359,East,Grocery,Rice 5kg,5,591.68,0.0,2958.4,236.67,Marketplace,New
ORD105476,2024-04-02,CUST00478,North,Electronics,Laptop,4,36112.88,0.0,144451.52,40446.43,Marketplace,Recurring
ORD105477,2024-08-01,CUST00409,North,Grocery,Cooking Oil,5,90.78,0.1,408.51,32.68,Online,Recurring
ORD105478,2024-06-11,CUST02175,Central,Clothing,Sneakers,6,1888.55,0.0,11331.3,3965.95,In-Store,New
ORD105479,2023-01-21,CUST00978,East,Electronics,Smartphone,6,20543.17,0.0,123259.02,34512.53,In-Store,New
ORD105480,2024-04-19,CUST00250,East,Furniture,Bookshelf,1,17034.02,0.05,16182.32,3560.11,Mobile App,Recurring
ORD105481,2024-10-12,CUST01286,West,Clothing,Sneakers,5,1837.03,0.05,8725.89,3054.06,Mobile App,Recurring
ORD105482,2023-05-03,CUST01139,South,Beauty & Personal Care,Perfume,1,140.63,0.0,140.63,45.0,Online,New
ORD105483,2024-03-30,CUST01078,South,Grocery,Spices Combo,3,513.65,0.0,1540.95,123.28,Marketplace,New
ORD105484,2023-07-02,CUST00781,South,Furniture,Bookshelf,6,23626.06,0.15,120492.91,26508.44,In-Store,New
ORD105485,2024-03-13,CUST00674,South,Furniture,Study Table,3,9242.64,0.0,27727.92,6100.14,Online,Recurring
ORD105486,2024-02-19,CUST01512,West,Beauty & Personal Care,Skincare Kit,4,287.42,0.15,977.23,312.71,Online,New
ORD105487,2023-12-26,CUST02452,North,Electronics,Tablet,4,11410.61,0.2,36513.95,10223.91,In-Store,Recurring
ORD105488,2024-10-02,CUST00845,East,Beauty & Personal Care,Trimmer,1,783.41,0.0,783.41,250.69,Marketplace,VIP
ORD105489,2023-08-19,CUST00354,East,Clothing,Jacket,6,2244.08,0.15,11444.81,4005.68,Marketplace,New
ORD105490,2023-12-13,CUST01888,East,Electronics,Smartphone,1,33573.36,0.0,33573.36,9400.54,In-Store,VIP
ORD105491,2024-05-17,CUST00223,Central,Clothing,Jacket,3,1735.2,0.2,4164.48,1457.57,Online,Recurring
ORD105492,2024-10-08,CUST02219,North,Furniture,Bed Frame,3,18300.1,0.2,43920.24,9662.45,Online,Recurring
ORD105493,2023-11-13,CUST00725,Central,Furniture,Study Table,4,18886.3,0.05,71767.94,15788.95,Online,Recurring
ORD105494,2024-04-04,CUST01023,South,Grocery,Rice 5kg,1,93.86,0.0,93.86,7.51,Online,New
ORD105495,2024-08-01,CUST01993,North,Furniture,Sofa,5,6973.67,0.2,27894.68,6136.83,In-Store,VIP
ORD105496,2023-06-18,CUST01969,West,Clothing,Sneakers,6,2511.11,0.15,12806.66,4482.33,Online,Recurring
ORD105497,2023-01-23,CUST01232,North,Beauty & Personal Care,Skincare Kit,5,2068.81,0.0,10344.05,3310.1,Mobile App,New
ORD105498,2023-04-13,CUST00348,Central,Furniture,Bed Frame,5,4546.21,0.0,22731.05,5000.83,Marketplace,New
ORD105499,2024-03-17,CUST01247,South,Clothing,Kurta,2,381.74,0.05,725.31,253.86,In-Store,Recurring
ORD105500,2023-07-22,CUST00463,East,Beauty & Personal Care,Shampoo,5,1609.74,0.05,7646.26,2446.8,Online,Recurring
ORD105501,2024-02-18,CUST00492,West,Clothing,Sneakers,5,1897.31,0.0,9486.55,3320.29,Mobile App,Recurring
ORD105502,2024-01-27,CUST01146,South,Furniture,Office Chair,4,20516.35,0.1,73858.86,16248.95,In-Store,New
ORD105503,2023-12-18,CUST02166,South,Electronics,Headphones,2,36112.88,0.0,72225.76,20223.21,Marketplace,New
ORD105504,2024-10-03,CUST01007,East,Clothing,Kurta,1,2959.42,0.0,2959.42,1035.8,Mobile App,Recurring
ORD105505,2023-10-25,CUST02284,Central,Furniture,Office Chair,5,21093.93,0.0,105469.65,23203.32,In-Store,VIP
ORD105506,2024-03-29,CUST02073,South,Clothing,T-Shirt,4,2455.9,0.15,8350.06,2922.52,In-Store,New
ORD105507,2024-05-28,CUST00324,Central,Electronics,Smartwatch,6,31324.55,0.1,169152.57,47362.72,Online,New
ORD105508,2023-08-20,CUST01166,North,Furniture,Office Chair,4,21985.36,0.1,79147.3,17412.41,Mobile App,New
ORD105509,2023-09-25,CUST00433,Central,Beauty & Personal Care,Face Wash,5,751.79,0.05,3571.0,1142.72,Mobile App,New
ORD105510,2023-01-16,CUST00370,South,Furniture,Office Chair,6,16496.97,0.15,84134.55,18509.6,Online,New
ORD105511,2023-01-09,CUST00327,North,Furniture,Bed Frame,2,4059.27,0.2,6494.83,1428.86,Online,Recurring
ORD105512,2024-04-22,CUST02016,South,Clothing,Jacket,2,2685.87,0.15,4565.98,1598.09,Mobile App,New
ORD105513,2023-03-19,CUST02121,East,Grocery,Spices Combo,5,894.01,0.0,4470.05,357.6,In-Store,New
ORD105514,2024-02-11,CUST01345,Central,Grocery,Snacks Pack,4,888.76,0.2,2844.03,227.52,Online,New
ORD105515,2024-04-17,CUST00487,Central,Furniture,Bed Frame,1,21843.98,0.25,16382.98,3604.26,In-Store,Recurring
ORD105516,2024-01-20,CUST01424,West,Electronics,Tablet,4,35219.81,0.1,126791.32,35501.57,Online,New
ORD105517,2024-02-17,CUST01686,Central,Beauty & Personal Care,Face Wash,4,1850.17,0.15,6290.58,2012.99,In-Store,Recurring
ORD105518,2024-04-13,CUST01856,North,Beauty & Personal Care,Skincare Kit,6,1982.39,0.05,11299.62,3615.88,Mobile App,VIP
ORD105519,2024-03-10,CUST01521,Central,Grocery,Tea Powder,6,954.82,0.15,4869.58,389.57,Marketplace,Recurring
ORD105520,2024-05-08,CUST00877,Central,Electronics,Headphones,4,21357.92,0.2,68345.34,19136.7,In-Store,New
ORD105521,2023-09-12,CUST01946,South,Furniture,Bed Frame,2,8056.84,0.0,16113.68,3545.01,In-Store,Recurring
ORD105522,2024-07-29,CUST02049,West,Clothing,Sneakers,1,1952.0,0.15,1659.2,580.72,Mobile App,New
ORD105523,2024-02-17,CUST00013,East,Furniture,Office Chair,4,24882.28,0.0,99529.12,21896.41,In-Store,New
ORD105524,2024-10-15,CUST01361,Central,Grocery,Spices Combo,5,208.08,0.2,832.32,66.59,Online,VIP
ORD105525,2024-11-23,CUST00641,Central,Clothing,Jacket,4,1772.9,0.05,6737.02,2357.96,Mobile App,Recurring
ORD105526,2024-12-01,CUST00131,West,Beauty & Personal Care,Trimmer,6,263.24,0.15,1342.52,429.61,Online,Recurring
ORD105527,2023-07-12,CUST00341,East,Clothing,Jeans,3,1385.33,0.0,4155.99,1454.6,Marketplace,New
ORD105528,2024-04-10,CUST00013,Central,Clothing,Kurta,6,1767.9,0.0,10607.4,3712.59,Marketplace,Recurring
ORD105529,2023-06-12,CUST01201,Central,Beauty & Personal Care,Perfume,5,1004.12,0.05,4769.57,1526.26,Mobile App,Recurring
ORD105530,2023-02-18,CUST01027,North,Grocery,Cooking Oil,6,710.14,0.2,3408.67,272.69,Marketplace,New
ORD105531,2023-01-12,CUST02071,Central,Grocery,Cooking Oil,5,680.49,0.0,3402.45,272.2,In-Store,New
ORD105532,2023-04-14,CUST01525,Central,Grocery,Tea Powder,1,108.87,0.05,103.43,8.27,Mobile App,New
ORD105533,2023-04-24,CUST00030,East,Clothing,Kurta,5,3266.79,0.0,16333.95,5716.88,Online,Recurring
ORD105534,2023-03-22,CUST02113,Central,Beauty & Personal Care,Face Wash,2,512.94,0.05,974.59,311.87,Mobile App,New
ORD105535,2023-02-05,CUST00782,East,Grocery,Rice 5kg,6,134.39,0.0,806.34,64.51,Marketplace,VIP
ORD105536,2023-09-20,CUST00361,East,Grocery,Snacks Pack,3,334.03,0.0,1002.09,80.17,In-Store,VIP
ORD105537,2023-07-31,CUST01394,East,Beauty & Personal Care,Face Wash,4,2004.15,0.0,8016.6,2565.31,Online,New
ORD105538,2024-02-25,CUST01664,South,Electronics,Smartphone,4,13786.98,0.1,49633.13,13897.28,Mobile App,Recurring
ORD105539,2023-12-07,CUST00079,North,Grocery,Snacks Pack,3,247.35,0.0,742.05,59.36,Mobile App,Recurring
ORD105540,2023-01-02,CUST00264,Central,Electronics,Smartwatch,3,15783.41,0.05,44982.72,12595.16,Marketplace,Recurring
ORD105541,2024-09-20,CUST01750,West,Grocery,Spices Combo,6,143.13,0.0,858.78,68.7,Mobile App,Recurring
ORD105542,2023-06-03,CUST01123,East,Beauty & Personal Care,Skincare Kit,3,1949.11,0.0,5847.33,1871.15,Mobile App,New
ORD105543,2023-01-26,CUST02338,North,Clothing,Jeans,3,3018.02,0.05,8601.36,3010.48,Mobile App,New
ORD105544,2024-01-23,CUST00855,Central,Furniture,Bed Frame,6,7550.42,0.2,36242.02,7973.24,Online,Recurring
ORD105545,2023-07-29,CUST00594,West,Electronics,Headphones,1,20149.89,0.15,17127.41,4795.67,In-Store,Recurring
ORD105546,2023-10-14,CUST00965,Central,Clothing,Sneakers,6,394.74,0.15,2013.17,704.61,In-Store,Recurring
ORD105547,2024-01-07,CUST00200,Central,Electronics,Smartwatch,2,16303.9,0.2,26086.24,7304.15,In-Store,Recurring
ORD105548,2024-02-05,CUST00521,East,Beauty & Personal Care,Shampoo,2,2189.85,0.05,4160.71,1331.43,Online,New
ORD105549,2024-12-12,CUST02489,South,Clothing,Kurta,6,699.12,0.1,3775.25,1321.34,In-Store,New
ORD105550,2023-01-28,CUST01752,South,Furniture,Bed Frame,1,13539.4,0.15,11508.49,2531.87,Mobile App,New
ORD105551,2024-02-29,CUST02023,Central,Electronics,Smartwatch,4,26598.18,0.2,85114.18,23831.97,Marketplace,New
ORD105552,2024-09-27,CUST00350,North,Grocery,Cooking Oil,5,950.38,0.25,3563.92,285.11,In-Store,VIP
ORD105553,2024-12-21,CUST01337,Central,Electronics,Smartphone,6,14411.36,0.0,86468.16,24211.08,Mobile App,New
ORD105554,2024-03-18,CUST00687,Central,Grocery,Cooking Oil,6,344.54,0.05,1963.88,157.11,Online,Recurring
ORD105555,2024-12-09,CUST00115,Central,Clothing,T-Shirt,3,3234.48,0.2,7762.75,2716.96,Marketplace,Recurring
ORD105556,2024-06-28,CUST02499,Central,Furniture,Office Chair,5,16787.03,0.05,79738.39,17542.45,In-Store,Recurring
ORD105557,2023-04-10,CUST01640,South,Grocery,Cooking Oil,5,512.8,0.0,2564.0,205.12,Mobile App,Recurring
ORD105558,2024-12-14,CUST01799,South,Furniture,Study Table,2,22795.94,0.0,45591.88,10030.21,Marketplace,New
ORD105559,2024-07-23,CUST00880,West,Beauty & Personal Care,Face Wash,2,915.97,0.0,1831.94,586.22,In-Store,VIP
ORD105560,2024-05-11,CUST02218,East,Grocery,Snacks Pack,5,56.05,0.0,280.25,22.42,Online,Recurring
ORD105561,2023-11-16,CUST00880,East,Clothing,T-Shirt,1,1572.48,0.1,1415.23,495.33,Online,New
ORD105562,2023-11-26,CUST00748,East,Furniture,Study Table,5,7297.24,0.0,36486.2,8026.96,Mobile App,Recurring
ORD105563,2023-08-26,CUST01138,East,Electronics,Tablet,5,24618.22,0.0,123091.1,34465.51,Marketplace,Recurring
ORD105564,2023-09-28,CUST02024,South,Beauty & Personal Care,Face Wash,6,872.39,0.05,4972.62,1591.24,Marketplace,Recurring
ORD105565,2023-12-21,CUST00003,North,Grocery,Cooking Oil,2,73.96,0.0,147.92,11.83,Marketplace,Recurring
ORD105566,2023-05-08,CUST01062,Central,Clothing,Kurta,4,909.55,0.15,3092.47,1082.36,In-Store,Recurring
ORD105567,2023-12-23,CUST00705,Central,Furniture,Office Chair,3,19159.45,0.15,48856.6,10748.45,Online,VIP
ORD105568,2024-07-27,CUST00193,Central,Furniture,Office Chair,6,12636.87,0.15,64448.04,14178.57,In-Store,New
ORD105569,2023-02-06,CUST02377,South,Clothing,Jeans,6,724.57,0.15,3695.31,1293.36,Mobile App,Recurring
ORD105570,2023-07-20,CUST01416,East,Grocery,Spices Combo,1,250.0,0.15,212.5,17.0,In-Store,Recurring
ORD105571,2024-08-17,CUST00047,South,Clothing,T-Shirt,1,356.2,0.15,302.77,105.97,In-Store,Recurring
ORD105572,2024-07-28,CUST00558,East,Grocery,Spices Combo,5,835.84,0.1,3761.28,300.9,Mobile App,VIP
ORD105573,2023-06-22,CUST01767,North,Furniture,Study Table,2,8541.06,0.15,14519.8,3194.36,Marketplace,Recurring
ORD105574,2023-02-02,CUST00052,South,Grocery,Spices Combo,1,515.18,0.0,515.18,41.21,Marketplace,Recurring
ORD105575,2023-06-01,CUST01203,West,Electronics,Tablet,5,36112.88,0.1,162507.96,45502.23,Mobile App,Recurring
ORD105576,2023-06-15,CUST00205,Central,Clothing,T-Shirt,3,610.77,0.0,1832.31,641.31,Marketplace,VIP
ORD105577,2023-02-16,CUST00089,Central,Beauty & Personal Care,Trimmer,6,1195.12,0.05,6812.18,2179.9,Mobile App,VIP
ORD105578,2023-04-16,CUST01811,North,Clothing,Kurta,1,1167.43,0.05,1109.06,388.17,Marketplace,New
ORD105579,2023-05-09,CUST01409,Central,Electronics,Headphones,2,21228.95,0.15,36089.22,10104.98,Mobile App,Recurring
ORD105580,2023-07-28,CUST01103,South,Furniture,Bed Frame,6,17660.93,0.1,95369.02,20981.18,Marketplace,Recurring
ORD105581,2023-03-18,CUST01374,East,Furniture,Bed Frame,6,19421.91,0.0,116531.46,25636.92,Mobile App,Recurring
ORD105582,2023-03-25,CUST02382,East,Grocery,Tea Powder,1,91.24,0.0,91.24,7.3,Online,Recurring
ORD105583,2024-12-22,CUST00193,South,Clothing,Jeans,2,1784.97,0.0,3569.94,1249.48,In-Store,New
ORD105584,2024-04-26,CUST00736,South,Clothing,T-Shirt,3,3086.2,0.0,9258.6,3240.51,Marketplace,Recurring
ORD105585,2023-04-23,CUST01115,South,Beauty & Personal Care,Skincare Kit,1,999.92,0.0,999.92,319.97,In-Store,VIP
ORD105586,2023-04-29,CUST00461,Central,Beauty & Personal Care,Trimmer,3,1567.37,0.15,3996.79,1278.97,Online,Recurring
ORD105587,2024-12-28,CUST01583,East,Beauty & Personal Care,Perfume,1,1241.07,0.0,1241.07,397.14,Marketplace,Recurring
ORD105588,2024-07-15,CUST00492,East,Furniture,Office Chair,2,20041.74,0.0,40083.48,8818.37,Online,Recurring
ORD105589,2024-08-03,CUST02240,North,Electronics,Headphones,1,36112.88,0.0,36112.88,10111.61,In-Store,New
ORD105590,2023-10-05,CUST00964,South,Grocery,Snacks Pack,3,966.06,0.1,2608.36,208.67,Mobile App,New
ORD105591,2024-06-10,CUST02490,Central,Electronics,Tablet,4,33036.96,0.2,105718.27,29601.12,Mobile App,New
ORD105592,2024-04-05,CUST02450,North,Clothing,Jacket,2,1781.61,0.15,3028.74,1060.06,Online,VIP
ORD105593,2023-08-07,CUST01105,East,Beauty & Personal Care,Perfume,5,2391.98,0.0,11959.9,3827.17,Mobile App,Recurring
ORD105594,2023-02-20,CUST02149,North,Beauty & Personal Care,Face Wash,1,2393.29,0.1,2153.96,689.27,Marketplace,Recurring
ORD105595,2023-04-06,CUST02470,Central,Furniture,Study Table,2,3514.44,0.1,6325.99,1391.72,In-Store,New
ORD105596,2024-01-30,CUST01180,North,Furniture,Office Chair,4,9653.49,0.05,36683.26,8070.32,Online,Recurring
ORD105597,2024-03-16,CUST01140,North,Beauty & Personal Care,Face Wash,1,1000.22,0.0,1000.22,320.07,Online,Recurring
ORD105598,2024-01-20,CUST01514,North,Electronics,Laptop,5,11381.05,0.25,42678.94,11950.1,Marketplace,New
ORD105599,2024-05-25,CUST01185,Central,Clothing,Jacket,6,1621.27,0.15,8268.48,2893.97,In-Store,New
ORD105600,2024-01-09,CUST01781,West,Clothing,Jacket,5,3867.91,0.0,19339.55,6768.84,Online,Recurring
ORD105601,2024-02-25,CUST02119,Central,Beauty & Personal Care,Face Wash,1,1224.51,0.25,918.38,293.88,Marketplace,VIP
ORD105602,2024-12-22,CUST00977,South,Electronics,Headphones,5,30717.93,0.15,130551.2,36554.34,Online,Recurring
ORD105603,2024-06-21,CUST00495,West,Grocery,Cooking Oil,2,965.58,0.0,1931.16,154.49,Online,New
ORD105604,2024-09-28,CUST00477,South,Grocery,Tea Powder,4,142.58,0.0,570.32,45.63,Online,Recurring
ORD105605,2024-05-29,CUST01090,East,Furniture,Bookshelf,4,12504.44,0.15,42515.1,9353.32,Online,New
ORD105606,2024-11-05,CUST00570,East,Beauty & Personal Care,Skincare Kit,4,856.36,0.0,3425.44,1096.14,Mobile App,New
ORD105607,2023-12-25,CUST02233,East,Grocery,Spices Combo,6,978.31,0.0,5869.86,469.59,Marketplace,New
ORD105608,2024-08-10,CUST00074,North,Clothing,T-Shirt,6,3549.22,0.0,21295.32,7453.36,Mobile App,New
ORD105609,2024-08-08,CUST01732,South,Clothing,Jeans,1,1856.71,0.0,1856.71,649.85,Marketplace,Recurring
ORD105610,2023-08-11,CUST02385,North,Grocery,Tea Powder,4,754.88,0.1,2717.57,217.41,In-Store,Recurring
ORD105611,2024-10-21,CUST01219,South,Electronics,Smartphone,1,36112.88,0.0,36112.88,10111.61,Marketplace,New
ORD105612,2023-12-22,CUST02284,North,Electronics,Smartphone,3,24600.59,0.0,73801.77,20664.5,Marketplace,Recurring
